Country/Region,Date,Confirmed,Deaths,Recovered
 Azerbaijan,2020-02-29,1,0,0
"('St. Martin',)",2020-03-31,2,0,0
Afghanistan,2020-02-29,6,0,0
Afghanistan,2020-03-31,1164,27,26
Afghanistan,2020-04-30,27074,890,2927
Afghanistan,2020-05-31,225674,5007,24129
Afghanistan,2020-06-30,750944,15016,184768
Afghanistan,2020-07-31,1077247,33518,688117
Afghanistan,2020-08-31,1163297,42101,843438
Afghanistan,2020-09-30,1163868,42987,949104
Afghanistan,2020-10-31,1245948,46287,1039280
Afghanistan,2020-11-30,1308111,49133,1058724
Afghanistan,2020-12-31,1522209,62357,1207801
Afghanistan,2021-01-31,1668119,71838,1403684
Afghanistan,2021-02-28,1553102,67864,1358287
Afghanistan,2021-03-31,1737068,76227,1541980
Afghanistan,2021-04-30,1733260,76300,1566429
Afghanistan,2021-05-31,1849351,79523,1595705
Albania,2020-03-31,2232,91,241
Albania,2020-04-30,15632,728,7902
Albania,2020-05-31,28873,975,21760
Albania,2020-06-30,50880,1221,32742
Albania,2020-07-31,119660,3302,67686
Albania,2020-08-31,230278,6945,120294
Albania,2020-09-30,350148,10286,200469
Albania,2020-10-31,523084,13731,305370
Albania,2020-11-30,866248,19239,424181
Albania,2020-12-31,1540509,31857,819127
Albania,2021-01-31,2088163,39480,1250570
Albania,2021-02-28,2610775,44037,1622660
Albania,2021-03-31,3652195,63810,2525857
Albania,2021-04-30,3865660,69887,3010039
Albania,2021-05-31,3824532,70366,3536358
Algeria,2020-02-29,5,0,0
Algeria,2020-03-31,4823,324,594
Algeria,2020-04-30,69497,9197,24072
Algeria,2020-05-31,211394,16901,109804
Algeria,2020-06-30,337819,23600,233399
Algeria,2020-07-31,674286,32720,467472
Algeria,2020-08-31,1185076,42428,826991
Algeria,2020-09-30,1458290,48964,1026971
Algeria,2020-10-31,1683631,57192,1177057
Algeria,2020-11-30,2074384,65248,1373852
Algeria,2020-12-31,2884170,81232,1902624
Algeria,2021-01-31,3212268,87734,2181520
Algeria,2021-02-28,3096714,82303,2126923
Algeria,2021-03-31,3577898,94314,2481861
Algeria,2021-04-30,3581338,94693,2495622
Algeria,2021-05-31,3632765,97614,2530537
Andorra,2020-03-31,2787,39,37
Andorra,2020-04-30,19106,917,5636
Andorra,2020-05-31,23498,1518,18505
Andorra,2020-06-30,25511,1545,23239
Andorra,2020-07-31,27174,1612,24877
Andorra,2020-08-31,31382,1632,26677
Andorra,2020-09-30,45275,1590,32128
Andorra,2020-10-31,103067,1895,69118
Andorra,2020-11-30,174907,2266,143348
Andorra,2020-12-31,230115,2478,209606
Andorra,2021-01-31,279226,2805,253747
Andorra,2021-02-28,293412,2986,277194
Andorra,2021-03-31,352375,3499,336906
Andorra,2021-04-30,380633,3637,361236
Andorra,2021-05-31,391334,3681,380219
Angola,2020-03-31,48,6,1
Angola,2020-04-30,601,60,129
Angola,2020-05-31,1639,85,466
Angola,2020-06-30,4660,210,1668
Angola,2020-07-31,20049,915,5708
Angola,2020-08-31,59160,2627,22283
Angola,2020-09-30,111469,4268,41899
Angola,2020-10-31,233349,7325,94176
Angola,2020-11-30,404417,9636,196092
Angola,2020-12-31,508018,11686,286751
Angola,2021-01-31,580289,13481,473400
Angola,2021-02-28,569508,13697,527106
Angola,2021-03-31,666295,16193,618101
Angola,2021-04-30,726071,16851,668606
Angola,2021-05-31,879290,19449,746655
Antigua and Barbuda,2020-03-31,61,0,0
Antigua and Barbuda,2020-04-30,617,62,125
Antigua and Barbuda,2020-05-31,776,93,561
Antigua and Barbuda,2020-06-30,1026,90,629
Antigua and Barbuda,2020-07-31,2366,93,1551
Antigua and Barbuda,2020-08-31,2881,93,2558
Antigua and Barbuda,2020-09-30,2886,90,2743
Antigua and Barbuda,2020-10-31,3586,93,3163
Antigua and Barbuda,2020-11-30,4047,107,3745
Antigua and Barbuda,2020-12-31,4656,143,4343
Antigua and Barbuda,2021-01-31,5759,175,4906
Antigua and Barbuda,2021-02-28,12957,279,5943
Antigua and Barbuda,2021-03-31,30085,770,18051
Antigua and Barbuda,2021-04-30,36073,911,28597
Antigua and Barbuda,2021-05-31,36092,1060,33043
Argentina,2020-03-31,6494,158,923
Argentina,2020-04-30,77576,3482,19590
Argentina,2020-05-31,275556,11562,84929
Argentina,2020-06-30,1091252,26775,335157
Argentina,2020-07-31,3728771,69223,1556787
Argentina,2020-08-31,9244163,183974,6029870
Argentina,2020-09-30,17545982,371729,13413943
Argentina,2020-10-31,29922509,795200,24249610
Argentina,2020-11-30,39307295,1062692,33912316
Argentina,2020-12-31,47136788,1278031,41776579
Argentina,2021-01-31,55312462,1412028,48805346
Argentina,2021-02-28,56733848,1407809,51092582
Argentina,2021-03-31,68713761,1674835,62045827
Argentina,2021-04-30,79416752,1774449,70049590
Argentina,2021-05-31,96289671,2040494,85377246
Armenia,2020-03-31,4099,12,205
Armenia,2020-04-30,36511,527,12116
Armenia,2020-05-31,151445,2012,63541
Armenia,2020-06-30,520967,8745,222445
Armenia,2020-07-31,1026463,18701,671719
Armenia,2020-08-31,1286089,25394,1059630
Armenia,2020-09-30,1398359,27637,1251850
Armenia,2020-10-31,2012415,33744,1490885
Armenia,2020-11-30,3480514,53074,2395256
Armenia,2020-12-31,4636215,78705,3964417
Armenia,2021-01-31,5076072,92132,4695829
Armenia,2021-02-28,4741148,87995,4507424
Armenia,2021-03-31,5603135,102663,5186198
Armenia,2021-04-30,6176164,114772,5573536
Armenia,2021-05-31,6386681,124646,6006524
Aruba,2020-03-31,19,0,0
Australia,2020-01-31,41,0,4
Australia,2020-02-29,486,0,195
Australia,2020-03-31,35620,192,2346
Australia,2020-04-30,187842,1817,86849
Australia,2020-05-31,217625,3071,195488
Australia,2020-06-30,222611,3075,205100
Australia,2020-07-31,361723,3996,256334
Australia,2020-08-31,711091,13006,381635
Australia,2020-09-30,800899,24475,614861
Australia,2020-10-31,848364,27949,679908
Australia,2020-11-30,832514,27212,669764
Australia,2020-12-31,872046,28153,697478
Australia,2021-01-31,889012,28179,703156
Australia,2021-02-28,809190,25452,640112
Australia,2021-03-31,903649,28179,711784
Australia,2021-04-30,885710,27289,694114
Australia,2021-05-31,869015,26390,680805
Austria,2020-02-29,19,0,0
Austria,2020-03-31,84800,626,2883
Austria,2020-04-30,417242,11663,241616
Austria,2020-05-31,500479,19474,447388
Austria,2020-06-30,515592,20495,481557
Austria,2020-07-31,600464,21997,539229
Austria,2020-08-31,735971,22523,645006
Austria,2020-09-30,1058863,22824,851070
Austria,2020-10-31,2039236,28062,1521700
Austria,2020-11-30,6048662,59076,4042516
Austria,2020-12-31,10147084,149705,8916607
Austria,2021-01-31,12102376,217497,11328881
Austria,2021-02-28,12191179,229966,11533469
Austria,2021-03-31,15518627,277208,14360090
Austria,2021-04-30,17593916,294285,16404817
Austria,2021-05-31,18411365,302908,17733716
Azerbaijan,2020-03-31,1915,37,212
Azerbaijan,2020-04-30,35353,429,16061
Azerbaijan,2020-05-31,101560,1227,65682
Azerbaijan,2020-06-30,326549,3939,180444
Azerbaijan,2020-07-31,794844,10407,540422
Azerbaijan,2020-08-31,1065366,15562,971973
Azerbaijan,2020-09-30,1156339,16972,1081353
Azerbaijan,2020-10-31,1403733,19697,1242714
Azerbaijan,2020-11-30,2434291,30250,1707790
Azerbaijan,2020-12-31,5629069,63398,3893078
Azerbaijan,2021-01-31,7006474,91932,6568386
Azerbaijan,2021-02-28,6502320,89032,6342572
Azerbaijan,2021-03-31,7560926,103279,7194066
Azerbaijan,2021-04-30,8816077,121720,7822456
Azerbaijan,2021-05-31,9531948,137809,9030499
Bahamas,2020-03-31,86,0,8
Bahamas,2020-04-30,1578,235,281
Bahamas,2020-05-31,2933,341,1201
Bahamas,2020-06-30,3100,330,2124
Bahamas,2020-07-31,6403,347,2797
Bahamas,2020-08-31,41205,722,7331
Bahamas,2020-09-30,93104,2105,44339
Bahamas,2020-10-31,170339,3612,100515
Bahamas,2020-11-30,215718,4721,158704
Bahamas,2020-12-31,238552,5125,188608
Bahamas,2021-01-31,249177,5419,201910
Bahamas,2021-02-28,233940,4977,196424
Bahamas,2021-03-31,271796,5736,237050
Bahamas,2021-04-30,289640,5771,270035
Bahamas,2021-05-31,321760,6302,290331
"Bahamas, The",2020-03-31,10,0,0
Bahrain,2020-02-29,167,0,0
Bahrain,2020-03-31,7759,41,3046
Bahrain,2020-04-30,48676,190,22965
Bahrain,2020-05-31,210502,349,100507
Bahrain,2020-06-30,575360,1441,413158
Bahrain,2020-07-31,1074705,3672,943774
Bahrain,2020-08-31,1447593,5311,1345895
Bahrain,2020-09-30,1856231,6496,1678279
Bahrain,2020-10-31,2388821,8985,2262718
Bahrain,2020-11-30,2539313,10017,2472695
Bahrain,2020-12-31,2780573,10767,2718364
Bahrain,2021-01-31,3022735,11185,2919786
Bahrain,2021-02-28,3165005,11365,2969118
Bahrain,2021-03-31,4119520,15134,3889112
Bahrain,2021-04-30,4837969,17448,4504301
Bahrain,2021-05-31,5859819,21865,5335108
Bangladesh,2020-03-31,546,49,133
Bangladesh,2020-04-30,70283,2153,2059
Bangladesh,2020-05-31,731311,10746,139045
Bangladesh,2020-06-30,2836656,37194,943347
Bangladesh,2020-07-31,6049862,77720,3155922
Bangladesh,2020-08-31,8565945,114101,5101749
Bangladesh,2020-09-30,10232791,143910,7345683
Bangladesh,2020-10-31,11965030,174118,9323916
Bangladesh,2020-11-30,13055589,187421,10548940
Bangladesh,2020-12-31,15301465,221327,13170237
Bangladesh,2021-01-31,16311378,244126,14593894
Bangladesh,2021-02-28,15145689,231880,13663390
Bangladesh,2021-03-31,17583288,267616,16007124
Bangladesh,2021-04-30,21032790,305973,18179618
Bangladesh,2021-05-31,22612188,350905,20807037
Barbados,2020-03-31,255,0,0
Barbados,2020-04-30,2071,122,531
Barbados,2020-05-31,2697,217,1939
Barbados,2020-06-30,2860,210,2515
Barbados,2020-07-31,3209,217,2840
Barbados,2020-08-31,4654,217,3719
Barbados,2020-09-30,5515,210,4962
Barbados,2020-10-31,6692,217,6093
Barbados,2020-11-30,7563,210,7080
Barbados,2020-12-31,9713,217,8622
Barbados,2021-01-31,32342,258,17216
Barbados,2021-02-28,63279,678,47620
Barbados,2021-03-31,106483,1196,96914
Barbados,2021-04-30,112693,1311,109263
Barbados,2021-05-31,114736,1332,112654
Belarus,2020-02-29,2,0,0
Belarus,2020-03-31,1465,1,347
Belarus,2020-04-30,149008,1171,18498
Belarus,2020-05-31,888892,4986,302001
Belarus,2020-06-30,1626878,9483,955147
Belarus,2020-07-31,2029325,14953,1742259
Belarus,2020-08-31,2159686,19080,2068805
Belarus,2020-09-30,2246305,22796,2183138
Belarus,2020-10-31,2701983,28380,2464735
Belarus,2020-11-30,3481029,31736,2937343
Belarus,2020-12-31,5144839,40022,4462040
Belarus,2021-01-31,6908021,48780,6404248
Belarus,2021-02-28,7520716,51861,7213412
Belarus,2021-03-31,9451715,65544,9162503
Belarus,2021-04-30,10229519,71955,9941502
Belarus,2021-05-31,10895645,78052,10618275
Belgium,2020-02-29,26,0,13
Belgium,2020-03-31,89009,3145,9193
Belgium,2020-04-30,993613,132664,216946
Belgium,2020-05-31,1688377,273995,439785
Belgium,2020-06-30,1801706,289543,496435
Belgium,2020-07-31,1979139,303682,535284
Belgium,2020-08-31,2409779,307232,558058
Belgium,2020-09-30,2955815,298143,565779
Belgium,2020-10-31,7060830,325069,663604
Belgium,2020-11-30,15807456,432647,312851
Belgium,2020-12-31,19046283,565082,0
Belgium,2021-01-31,20983559,631655,0
Belgium,2021-02-28,20733707,606413,0
Belgium,2021-03-31,25421637,698886,0
Belgium,2021-04-30,28207302,709354,0
Belgium,2021-05-31,29831648,715015,0
Belize,2020-03-31,18,0,0
Belize,2020-04-30,411,46,61
Belize,2020-05-31,558,62,485
Belize,2020-06-30,633,60,497
Belize,2020-07-31,1208,62,686
Belize,2020-08-31,13861,163,1491
Belize,2020-09-30,45432,578,20524
Belize,2020-10-31,84329,1286,51855
Belize,2020-11-30,142741,2883,79173
Belize,2020-12-31,285706,6300,184061
Belize,2021-01-31,355291,8649,331380
Belize,2021-02-28,340198,8716,325864
Belize,2021-03-31,383735,9795,371805
Belize,2021-04-30,376175,9569,364214
Belize,2021-05-31,369056,9369,357279
Benin,2020-03-31,68,0,1
Benin,2020-04-30,1178,25,486
Benin,2020-05-31,6566,73,2441
Benin,2020-06-30,17757,264,6793
Benin,2020-07-31,46022,876,20334
Benin,2020-08-31,62855,1195,49576
Benin,2020-09-30,68013,1201,56453
Benin,2020-10-31,76944,1271,67677
Benin,2020-11-30,85621,1284,76714
Benin,2020-12-31,97112,1363,92574
Benin,2021-01-31,107836,1432,100552
Benin,2021-02-28,133911,1711,109001
Benin,2021-03-31,203298,2576,172521
Benin,2021-04-30,227170,2852,207064
Benin,2021-05-31,231111,2917,224656
Bhutan,2020-03-31,46,0,0
Bhutan,2020-04-30,167,0,73
Bhutan,2020-05-31,563,0,166
Bhutan,2020-06-30,1897,0,718
Bhutan,2020-07-31,2700,0,2230
Bhutan,2020-08-31,4396,0,3294
Bhutan,2020-09-30,7485,0,5276
Bhutan,2020-10-31,9919,0,8889
Bhutan,2020-11-30,11234,0,10552
Bhutan,2020-12-31,15035,0,12845
Bhutan,2021-01-31,25294,24,18158
Bhutan,2021-02-28,24183,28,23930
Bhutan,2021-03-31,26933,31,26858
Bhutan,2021-04-30,28670,30,26831
Bhutan,2021-05-31,37558,29,32576
Bolivia,2020-03-31,682,11,0
Bolivia,2020-04-30,14705,882,911
Bolivia,2020-05-31,137430,5477,14007
Bolivia,2020-06-30,614758,20104,127986
Bolivia,2020-07-31,1700323,62947,520061
Bolivia,2020-08-31,3085662,126236,1192668
Bolivia,2020-09-30,3821303,212820,2497080
Bolivia,2020-10-31,4317118,260850,3218525
Bolivia,2020-11-30,4298716,265610,3513282
Bolivia,2020-12-31,4637462,280226,3944610
Bolivia,2021-01-31,5778389,299667,4462898
Bolivia,2021-02-28,6603704,312089,4980609
Bolivia,2021-03-31,8093271,371377,6422914
Bolivia,2021-04-30,8619557,377844,7086956
Bolivia,2021-05-31,9623369,392899,7833422
Bosnia and Herzegovina,2020-03-31,2822,50,72
Bosnia and Herzegovina,2020-04-30,33408,1272,9154
Bosnia and Herzegovina,2020-05-31,68816,3748,41574
Bosnia and Herzegovina,2020-06-30,95167,5006,64619
Bosnia and Herzegovina,2020-07-31,241630,7577,113943
Bosnia and Herzegovina,2020-08-31,494986,14810,300304
Bosnia and Herzegovina,2020-09-30,721110,21892,507111
Bosnia and Herzegovina,2020-10-31,1082304,30973,761040
Bosnia and Herzegovina,2020-11-30,2143108,58331,1154725
Bosnia and Herzegovina,2020-12-31,3166283,107176,2084772
Bosnia and Herzegovina,2021-01-31,3632102,137003,2663152
Bosnia and Herzegovina,2021-02-28,3535303,137362,2959282
Bosnia and Herzegovina,2021-03-31,4584265,176346,3799537
Bosnia and Herzegovina,2021-04-30,5603125,230006,4346642
Bosnia and Herzegovina,2021-05-31,5852599,259597,4872685
Botswana,2020-03-31,7,1,0
Botswana,2020-04-30,437,30,10
Botswana,2020-05-31,843,31,470
Botswana,2020-06-30,2211,30,727
Botswana,2020-07-31,14959,36,1336
Botswana,2020-08-31,37084,87,3881
Botswana,2020-09-30,73122,345,17648
Botswana,2020-10-31,144559,610,48528
Botswana,2020-11-30,261748,858,191121
Botswana,2020-12-31,398982,1162,320549
Botswana,2021-01-31,556279,2506,446255
Botswana,2021-02-28,715384,6275,596608
Botswana,2021-03-31,1087347,13723,938911
Botswana,2021-04-30,1315455,19744,1190303
Botswana,2021-05-31,1455009,22197,1373471
Brazil,2020-01-31,0,0,0
Brazil,2020-02-29,5,0,0
Brazil,2020-03-31,37127,976,290
Brazil,2020-04-30,1048506,66571,400893
Brazil,2020-05-31,7944285,509030,3206734
Brazil,2020-06-30,28128253,1353418,14805488
Brazil,2020-07-31,62641865,2370476,43969983
Brazil,2020-08-31,102903896,3345405,82386569
Brazil,2020-09-30,132059962,4004352,114602710
Brazil,2020-10-31,160991539,4732789,141354942
Brazil,2020-11-30,176837421,4986319,159574214
Brazil,2020-12-31,218249737,5702548,193984367
Brazil,2021-01-31,261187142,6483686,231929489
Brazil,2021-02-28,276456100,6713342,246496738
Brazil,2021-03-31,361059664,8826515,318572764
Brazil,2021-04-30,412565115,10952414,363175044
Brazil,2021-05-31,451476923,12576769,399216803
Brunei,2020-03-31,1688,4,169
Brunei,2020-04-30,4089,30,3069
Brunei,2020-05-31,4354,36,4158
Brunei,2020-06-30,4230,75,4140
Brunei,2020-07-31,4371,93,4278
Brunei,2020-08-31,4416,93,4293
Brunei,2020-09-30,4355,90,4210
Brunei,2020-10-31,4554,93,4428
Brunei,2020-11-30,4455,90,4337
Brunei,2020-12-31,4715,93,4578
Brunei,2021-01-31,5379,93,5014
Brunei,2021-02-28,5133,84,4921
Brunei,2021-03-31,6155,93,5756
Brunei,2021-04-30,6588,90,6173
Brunei,2021-05-31,6747,87,6414
Bulgaria,2020-03-31,3576,71,92
Bulgaria,2020-04-30,25790,1111,3572
Bulgaria,2020-05-31,65828,3285,19087
Bulgaria,2020-06-30,105731,5500,56205
Bulgaria,2020-07-31,254933,9167,127894
Bulgaria,2020-08-31,443823,15642,282890
Bulgaria,2020-09-30,552189,22024,394051
Bulgaria,2020-10-31,962977,30756,525515
Bulgaria,2020-11-30,3044632,72503,965073
Bulgaria,2020-12-31,5636378,187730,2744317
Bulgaria,2021-01-31,6550706,261407,4826252
Bulgaria,2021-02-28,6492052,270490,5528183
Bulgaria,2021-03-31,9012470,359929,7116546
Bulgaria,2021-04-30,11402304,448434,9038221
Bulgaria,2021-05-31,11976653,498327,10467471
Burkina Faso,2020-03-31,1901,86,161
Burkina Faso,2020-04-30,15230,921,7840
Burkina Faso,2020-05-31,24013,1555,19258
Burkina Faso,2020-06-30,27120,1590,23827
Burkina Faso,2020-07-31,32311,1643,27517
Burkina Faso,2020-08-31,38874,1687,31233
Burkina Faso,2020-09-30,51159,1679,35199
Burkina Faso,2020-10-31,72258,1960,54133
Burkina Faso,2020-11-30,79775,2028,73482
Burkina Faso,2020-12-31,143616,2276,107617
Burkina Faso,2021-01-31,275921,3130,216951
Burkina Faso,2021-02-28,322977,3815,299024
Burkina Faso,2021-03-31,384211,4469,372301
Burkina Faso,2021-04-30,391736,4604,381450
Burkina Faso,2021-05-31,388214,4736,382157
Burma,2020-03-31,55,1,0
Burma,2020-04-30,2408,110,178
Burma,2020-05-31,5780,186,2799
Burma,2020-06-30,8018,180,5413
Burma,2020-07-31,10335,186,8264
Burma,2020-08-31,13862,186,10109
Burma,2020-09-30,150402,2523,39272
Burma,2020-10-31,1037537,24729,489009
Burma,2020-11-30,2128623,47792,1586575
Burma,2020-12-31,3427806,72559,2792578
Burma,2021-01-31,4135212,90908,3628228
Burma,2021-02-28,3962034,89126,3626440
Burma,2021-03-31,4407423,99277,4083110
Burma,2021-04-30,4278611,96191,3956387
Burma,2021-05-31,4149543,93167,3831107
Burundi,2020-03-31,2,0,0
Burundi,2020-04-30,183,18,44
Burundi,2020-05-31,889,31,430
Burundi,2020-06-30,3219,30,2008
Burundi,2020-07-31,8597,31,6092
Burundi,2020-08-31,12907,31,10108
Burundi,2020-09-30,14171,30,12136
Burundi,2020-10-31,16650,31,15180
Burundi,2020-11-30,19096,30,16542
Burundi,2020-12-31,23099,44,20021
Burundi,2021-01-31,36863,62,23533
Burundi,2021-02-28,52468,80,21644
Burundi,2021-03-31,77229,126,23963
Burundi,2021-04-30,102093,180,23190
Burundi,2021-05-31,125256,174,22417
Cabo Verde,2020-03-31,49,8,0
Cabo Verde,2020-04-30,1423,30,30
Cabo Verde,2020-05-31,9336,83,2731
Cabo Verde,2020-06-30,23482,218,11083
Cabo Verde,2020-07-31,58038,606,31237
Cabo Verde,2020-08-31,98700,1042,72642
Cabo Verde,2020-09-30,148629,1446,130031
Cabo Verde,2020-10-31,232518,2518,201618
Cabo Verde,2020-11-30,295451,3052,275934
Cabo Verde,2020-12-31,353444,3415,342166
Cabo Verde,2021-01-31,399245,3719,378524
Cabo Verde,2021-02-28,412799,3918,396476
Cabo Verde,2021-03-31,504501,4892,481448
Cabo Verde,2021-04-30,604208,5685,539141
Cabo Verde,2021-05-31,799262,7076,715362
Cambodia,2020-01-31,5,0,0
Cambodia,2020-02-29,29,0,18
Cambodia,2020-03-31,1225,0,138
Cambodia,2020-04-30,3583,0,2586
Cambodia,2020-05-31,3804,0,3760
Cambodia,2020-06-30,3885,0,3772
Cambodia,2020-07-31,5473,0,4267
Cambodia,2020-08-31,8173,0,7347
Cambodia,2020-09-30,8247,0,8202
Cambodia,2020-10-31,8809,0,8655
Cambodia,2020-11-30,9085,0,8745
Cambodia,2020-12-31,11076,0,10225
Cambodia,2021-01-31,13195,0,12104
Cambodia,2021-02-28,15201,0,13016
Cambodia,2021-03-31,46744,93,24993
Cambodia,2021-04-30,189155,1337,78417
Cambodia,2021-05-31,628212,4249,352451
Cameroon,2020-03-31,1067,24,29
Cameroon,2020-04-30,30497,825,9186
Cameroon,2020-05-31,109504,4122,51653
Cameroon,2020-06-30,295083,7717,193759
Cameroon,2020-07-31,477610,11230,394819
Cameroon,2020-08-31,570225,12455,501215
Cameroon,2020-09-30,606411,12476,565958
Cameroon,2020-10-31,662489,13121,620832
Cameroon,2020-11-30,690210,12999,650791
Cameroon,2020-12-31,788845,13797,739138
Cameroon,2021-01-31,867295,14075,813812
Cameroon,2021-02-28,910920,13941,844795
Cameroon,2021-03-31,1255724,18896,1067447
Cameroon,2021-04-30,1886280,28022,1057830
Cameroon,2021-05-31,2194429,34206,1022569
Canada,2020-01-31,12,0,0
Canada,2020-02-29,234,0,45
Canada,2020-03-31,52012,777,3886
Canada,2020-04-30,927235,54080,296982
Canada,2020-05-31,2369720,198652,1147850
Canada,2020-06-30,3016433,254101,1822913
Canada,2020-07-31,3460185,276342,2656592
Canada,2020-08-31,3854051,282360,3403493
Canada,2020-09-30,4290890,278084,3744866
Canada,2020-10-31,6126216,305041,5154442
Canada,2020-11-30,9141329,335239,7405385
Canada,2020-12-31,15031370,432388,12349823
Canada,2021-01-31,21663417,556738,18930235
Canada,2021-02-28,23280680,594361,21621358
Canada,2021-03-31,28667193,697637,26916432
Canada,2021-04-30,33242319,706012,30332375
Canada,2021-05-31,38374241,721084,35790226
Cape Verde,2020-03-31,1,0,0
Cayman Islands,2020-03-31,3,0,0
Central African Republic,2020-03-31,41,0,0
Central African Republic,2020-04-30,444,0,131
Central African Republic,2020-05-31,11339,10,463
Central African Republic,2020-06-30,70765,559,10142
Central African Republic,2020-07-31,134487,1677,38882
Central African Republic,2020-08-31,144485,1874,53571
Central African Republic,2020-09-30,143052,1860,54869
Central African Republic,2020-10-31,150498,1922,59554
Central African Republic,2020-11-30,146812,1877,57720
Central African Republic,2020-12-31,153026,1953,59644
Central African Republic,2021-01-31,154155,1953,133669
Central African Republic,2021-02-28,139885,1764,137176
Central African Republic,2021-03-31,156694,1973,152924
Central African Republic,2021-04-30,173004,2341,152196
Central African Republic,2021-05-31,198138,2735,159119
Chad,2020-03-31,35,0,0
Chad,2020-04-30,797,9,200
Chad,2020-05-31,14051,1345,5006
Chad,2020-06-30,25427,2155,21365
Chad,2020-07-31,27639,2314,24737
Chad,2020-08-31,29949,2358,26533
Chad,2020-09-30,33155,2417,28634
Chad,2020-10-31,41806,2862,36323
Chad,2020-11-30,47873,3002,42993
Chad,2020-12-31,57171,3173,50071
Chad,2021-01-31,86880,3440,64799
Chad,2021-02-28,102859,3632,86803
Chad,2021-03-31,133784,4730,119283
Chad,2021-04-30,140453,5029,129391
Chad,2021-05-31,141848,4987,135181
Channel Islands,2020-03-31,1,0,0
Chile,2020-03-31,17663,50,583
Chile,2020-04-30,264514,3274,107500
Chile,2020-05-31,1494969,15833,642471
Chile,2020-06-30,5806627,101418,4584228
Chile,2020-07-31,9983781,239082,9046718
Chile,2020-08-31,11936049,323785,11106253
Chile,2020-09-30,13147124,361583,12338711
Chile,2020-10-31,15134758,419247,14311907
Chile,2020-11-30,15945192,444645,15219199
Chile,2020-12-31,17938094,495826,17071958
Chile,2021-01-31,20661911,540938,19397898
Chile,2021-02-28,21754084,546762,20571214
Chile,2021-03-31,28062147,676397,26335365
Chile,2021-04-30,33124646,744626,31069764
Chile,2021-05-31,37172836,803908,35245454
China,2020-01-31,0,0,0
China,2020-02-29,0,0,0
China,2020-03-31,0,0,0
Colombia,2020-01-31,0,0,0
Colombia,2020-02-29,0,0,0
Colombia,2020-03-31,6132,68,109
Colombia,2020-04-30,101522,4236,17078
Colombia,2020-05-31,486041,17967,118612
Colombia,2020-06-30,1698303,58061,669012
Colombia,2020-07-31,5598108,196918,2601550
Colombia,2020-08-31,14404679,466128,9177653
Colombia,2020-09-30,21921158,696562,18110915
Colombia,2020-10-31,29361707,889237,25308753
Colombia,2020-11-30,35992828,1023991,32937600
Colombia,2020-12-31,45578807,1233616,41790357
Colombia,2021-01-31,58374546,1501117,53289554
Colombia,2021-02-28,61356188,1608609,58113695
Colombia,2021-03-31,71861747,1906300,68607821
Colombia,2021-04-30,78567887,2035213,73679539
Colombia,2021-05-31,89997493,2343680,84324762
Comoros,2020-04-30,1,0,0
Comoros,2020-05-31,1116,31,257
Comoros,2020-06-30,5961,117,3403
Comoros,2020-07-31,10233,217,9131
Comoros,2020-08-31,12580,217,11682
Comoros,2020-09-30,13863,210,13041
Comoros,2020-10-31,15608,217,14969
Comoros,2020-11-30,17436,210,16514
Comoros,2020-12-31,20497,224,19119
Comoros,2021-01-31,51485,1390,34214
Comoros,2021-02-28,92325,3556,76904
Comoros,2021-03-31,112884,4517,106940
Comoros,2021-04-30,113736,4380,107960
Comoros,2021-05-31,111980,4234,107195
Congo (Brazzaville),2020-03-31,97,0,0
Congo (Brazzaville),2020-04-30,3419,157,296
Congo (Brazzaville),2020-05-31,12105,427,2852
Congo (Brazzaville),2020-06-30,25460,832,9695
Congo (Brazzaville),2020-07-31,73328,1496,19605
Congo (Brazzaville),2020-08-31,116513,2109,49431
Congo (Brazzaville),2020-09-30,146292,2774,103740
Congo (Brazzaville),2020-10-31,159997,2818,120497
Congo (Brazzaville),2020-11-30,165519,2776,125418
Congo (Brazzaville),2020-12-31,193968,3090,159701
Congo (Brazzaville),2021-01-31,232416,3495,181226
Congo (Brazzaville),2021-02-28,234475,3455,184802
Congo (Brazzaville),2021-03-31,290998,4102,235812
Congo (Brazzaville),2021-04-30,304069,4164,246240
Congo (Brazzaville),2021-05-31,328094,4317,238032
Congo (Kinshasa),2020-03-31,642,41,10
Congo (Kinshasa),2020-04-30,8639,659,789
Congo (Kinshasa),2020-05-31,48228,1628,7137
Congo (Kinshasa),2020-06-30,152518,3414,21195
Congo (Kinshasa),2020-07-31,253461,5994,131200
Congo (Kinshasa),2020-08-31,298422,7344,264017
Congo (Kinshasa),2020-09-30,312145,7969,293014
Congo (Kinshasa),2020-10-31,340349,9000,320572
Congo (Kinshasa),2020-11-30,357658,9653,333785
Congo (Kinshasa),2020-12-31,465473,12964,403464
Congo (Kinshasa),2021-01-31,633392,19582,459625
Congo (Kinshasa),2021-02-28,682090,19347,442729
Congo (Kinshasa),2021-03-31,841033,22362,726530
Congo (Kinshasa),2021-04-30,867489,22475,777262
Congo (Kinshasa),2021-05-31,887000,22482,778682
Costa Rica,2020-03-31,2987,24,29
Costa Rica,2020-04-30,17866,122,3490
Costa Rica,2020-05-31,26697,260,16677
Costa Rica,2020-06-30,58319,356,27768
Costa Rica,2020-07-31,309536,1823,85332
Costa Rica,2020-08-31,890542,9155,301277
Costa Rica,2020-09-30,1771225,19556,687362
Costa Rica,2020-10-31,2901099,35904,1745670
